# ['%Data file recorded 2013/5/16  10:48:6']
# ["% recording topics: ['/Velocity', '/visualTracker/object']"]
# ['% Columns: ']
# ['% seq0 | time1 | LPos2 | RPos3 | LPWM4 | RPWM5| GyroX6 | GryoY7 | GryoZ8 | GryoZAvg9 | AX10 | AY11 | AZ12 |LEMF13 | REMF14 | optX15 optY16 optAng17 | Vel18 Ang19']
  0.892   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.094  -1.950  
  0.902   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.093  -2.010  
  0.913   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.094  -2.043  
  0.913   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.094  -2.043  
  0.922   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.094  -2.053  
  0.933   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.094  -2.053  
  0.943   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.094  -2.053  
  0.953   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.094  -2.053  
  0.962   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.099  -2.079  
  0.972   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.099  -2.079  
  0.999   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.099  -2.079  
  1.009   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.103  -2.089  
  1.009   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.108  -2.076  
  1.029   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.108  -2.076  
  1.029   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.116  -2.055  
  1.039   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.116  -2.055  
  1.048   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.116  -2.053  
  1.058   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.116  -2.053  
  1.081   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.116  -2.053  
  1.081   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.128  -1.973  
  1.091   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.128  -1.973  
  1.104   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.132  -1.945  
  1.114   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.134  -1.930  
  1.124   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.134  -1.930  
  1.134   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.134  -1.930  
  1.143   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.134  -1.930  
  1.157   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.134  -1.930  
  1.167   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.139  -1.896  
  1.176   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.139  -1.896  
  1.186   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.139  -1.896  
  1.195   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.141  -1.883  
  1.204   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.143  -1.870  
  1.214   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.146  -1.848  
  1.223   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.146  -1.848  
  1.237   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.147  -1.842  
  1.248   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.149  -1.830  
  1.258   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.150  -1.827  
  1.267   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.150  -1.827  
  1.276   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.150  -1.827  
  1.284   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.150  -1.827  
  1.298   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.150  -1.827  
  1.307   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.151  -1.827  
  1.319   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.151  -1.838  
  1.330   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.151  -1.838  
  1.340   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.152  -1.849  
  1.350   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.152  -1.849  
  1.359   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.152  -1.856  
  1.370   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.152  -1.856  
  1.379   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.152  -1.858  
  1.388   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.152  -1.858  
  1.398   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.152  -1.858  
  1.407   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.031  -0.041   0.108   0.152  -1.859  
  1.416   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.050  -0.046  -0.386   0.152  -1.859  
  1.427   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.050  -0.046  -0.386   0.132  -0.365  
  1.435   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.050  -0.046  -0.386   0.132  -0.369  
  1.444   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.050  -0.039  -0.396   0.132  -0.369  
  1.454   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.050  -0.039  -0.396   0.131  -0.360  
  1.466   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.050  -0.039  -0.396   0.131  -0.362  
  1.475   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.050  -0.039  -0.396   0.131  -0.362  
  1.485   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.065  -0.047  -0.412   0.131  -0.362  
  1.497   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.065  -0.047  -0.412   0.117  -0.292  
  1.509   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.065  -0.047  -0.412   0.117  -0.290  
  1.521   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.068  -0.049  -0.479   0.117  -0.290  
  1.533   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.068  -0.049  -0.479   0.116  -0.082  
  1.533   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.068  -0.049  -0.479   0.116  -0.082  
  1.543   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.068  -0.049  -0.479   0.116  -0.063  
  1.553   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.068  -0.049  -0.479   0.116  -0.063  
  1.563   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.068  -0.049  -0.479   0.117  -0.047  
  1.577   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.062  -0.046  -0.507   0.123   0.028  
  1.585   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.062  -0.046  -0.507   0.123   0.028  
  1.594   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.068  -0.050  -0.603   0.117   0.327  
  1.603   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.068  -0.050  -0.603   0.117   0.327  
  1.613   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.068  -0.050  -0.603   0.118   0.356  
  1.626   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.076  -0.051  -0.671   0.109   0.565  
  1.635   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.076  -0.051  -0.671   0.109   0.565  
  1.643   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.076  -0.051  -0.686   0.110   0.611  
  1.654   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.076  -0.051  -0.686   0.111   0.631  
  1.666   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.076  -0.051  -0.686   0.111   0.651  
  1.674   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.076  -0.051  -0.686   0.111   0.651  
  1.684   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.072  -0.055  -0.691   0.115   0.692  
  1.701   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.072  -0.055  -0.691   0.115   0.692  
  1.711   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.072  -0.055  -0.691   0.115   0.692  
  1.722   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.074  -0.060  -0.685   0.110   0.690  
  1.731   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.074  -0.060  -0.685   0.110   0.690  
  1.745   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.110   0.690  
  1.756   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.101   0.867  
  1.765   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.101   0.867  
  1.776   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.101   0.867  
  1.776   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.097   0.840  
  1.788   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.093   0.801  
  1.798   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.092   0.791  
  1.808   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.092   0.791  
  1.818   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.090   0.773  
  1.830   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.090   0.773  
  1.838   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.090   0.773  
  1.846   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.087   0.748  
  1.859   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.084   0.732  
  1.882   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.084   0.732  
  1.890   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.084   0.732  
  1.890   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.084   0.732  
  1.909   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.083   0.723  
  1.922   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.083  -0.068  -0.736   0.083   0.722  
  1.931   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.067  -0.747   0.083   0.722  
  1.940   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.067  -0.747   0.070   0.752  
  1.949   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.070   0.752  
  1.965   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.073   4.788  
  1.977   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.070   4.771  
  1.987   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.070   4.770  
  1.996   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.070   4.770  
  1.996   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.070   4.769  
  2.007   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.070   4.769  
  2.020   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.070   4.769  
  2.029   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.070   4.769  
  2.038   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.073   4.800  
  2.054   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.075   4.835  
  2.065   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.075   4.835  
  2.076   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.077   4.859  
  2.086   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.093  -0.062  -2.097   0.079   4.884  
  2.096   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.098  -0.064  -0.799   0.074   0.994  
  2.104   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.098  -0.064  -0.799   0.074   0.994  
  2.116   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.098  -0.064  -0.799   0.075   1.001  
  2.125   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.076   4.622  
  2.135   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.077   4.637  
  2.145   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.078   4.648  
  2.154   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.078   4.648  
  2.165   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.078   4.648  
  2.176   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.078   4.648  
  2.185   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.078   4.648  
  2.196   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.081   4.689  
  2.208   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.082   4.698  
  2.219   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.085   4.719  
  2.229   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.085   4.719  
  2.238   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.085   4.719  
  2.249   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.096  -0.063  -2.007   0.086   4.726  
  2.270   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.107  -0.066  -2.036   0.077   4.832  
  2.280   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.107  -0.066  -2.036   0.077   4.832  
  2.290   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.107  -0.066  -2.036   0.077   4.832  
  2.290   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.107  -0.066  -2.036   0.061   0.712  
  2.299   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.124  -0.070  -0.659   0.061   0.712  
  2.309   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.124  -0.070  -0.659   0.068   0.230  
  2.319   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.118  -0.071  -0.499   0.068   0.227  
  2.328   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.117  -0.071  -0.498   0.068   0.227  
  2.337   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.117  -0.071  -0.498   0.068   0.227  
  2.345   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.117  -0.071  -0.498   0.068   0.227  
  2.357   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.117  -0.071  -0.498   0.064  -0.389  
  2.365   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.389  
  2.373   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.389  
  2.395   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.389  
  2.410   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.408  
  2.420   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.414  
  2.420   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.429  
  2.432   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.429  
  2.445   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.429  
  2.454   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.429  
  2.463   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.429  
  2.476   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.469  
  2.487   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.469  
  2.495   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.469  
  2.504   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.469  
  2.520   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.479  
  2.533   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.484  
  2.544   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.484  
  2.559   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.064  -0.484  
  2.559   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.065  -0.504  
  2.568   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.065  -0.504  
  2.577   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.066  -0.549  
  2.592   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.067  -0.553  
  2.602   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.067  -0.581  
  2.614   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.067  -0.581  
  2.623   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.067  -0.581  
  2.633   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.068  -0.605  
  2.644   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.068  -0.612  
  2.657   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.627  
  2.666   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.643  
  2.676   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.643  
  2.685   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.649  
  2.695   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.649  
  2.706   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.667  
  2.715   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.685  
  2.725   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.685  
  2.734   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.687  
  2.743   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.698  
  2.759   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.719  
  2.768   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.719  
  2.780   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.735  
  2.792   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.759  
  2.802   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.759  
  2.813   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.782  
  2.823   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.782  
  2.838   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.069  -0.791  
  2.847   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.792  
  2.857   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.792  
  2.866   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.792  
  2.877   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.792  
  2.888   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.792  
  2.897   0.000   0.000     0     0     0     0     0     0     0     0     0     0     0   1.121  -0.073  -0.290   0.070  -0.792  
